,PB_price,tegang_zonghe_zhishu,haiyun_BDI,meiyuan_zhishu,psjgzs,pugang_zhishu,tkszs,WTI,CRU,fgzs,tkszs_l1,tkszs_l5,tkszs_l10,tkszs_l20,tkszs_l30,tkszs_l40,tkszs_l50,tkszs_l60,PB_price_f1,PB_price_f10,PB_price_f20,PB_price_f30,PB_price_f40,PB_price_f50,PB_price_f60,tegang_zonghe_zhishu_f1,tegang_zonghe_zhishu_f10,tegang_zonghe_zhishu_f20,tegang_zonghe_zhishu_f30,tegang_zonghe_zhishu_f40,tegang_zonghe_zhishu_f50,tegang_zonghe_zhishu_f60,haiyun_BDI_f1,haiyun_BDI_f10,haiyun_BDI_f20,haiyun_BDI_f30,haiyun_BDI_f40,haiyun_BDI_f50,haiyun_BDI_f60,meiyuan_zhishu_f1,meiyuan_zhishu_f10,meiyuan_zhishu_f20,meiyuan_zhishu_f30,meiyuan_zhishu_f40,meiyuan_zhishu_f50,meiyuan_zhishu_f60,psjgzs_f1,psjgzs_f10,psjgzs_f20,psjgzs_f30,psjgzs_f40,psjgzs_f50,psjgzs_f60,pugang_zhishu_f1,pugang_zhishu_f10,pugang_zhishu_f20,pugang_zhishu_f30,pugang_zhishu_f40,pugang_zhishu_f50,pugang_zhishu_f60,tkszs_f1,tkszs_f10,tkszs_f20,tkszs_f30,tkszs_f40,tkszs_f50,tkszs_f60,WTI_f1,WTI_f10,WTI_f20,WTI_f30,WTI_f40,WTI_f50,WTI_f60,CRU_f1,CRU_f10,CRU_f20,CRU_f30,CRU_f40,CRU_f50,CRU_f60,fgzs_f1,fgzs_f10,fgzs_f20,fgzs_f30,fgzs_f40,fgzs_f50,fgzs_f60
tegang_zonghe_zhishu_f10,0.9069022045444123,0.9981164526825733,0.6845772205277232,-0.9278503030304338,0.8871437593355395,0.9798077329873348,0.8825218140673375,0.9351091495361129,0.9845418608286753,0.9893503407009553,0.8817244294152369,0.8785310520321518,0.8745351393666864,0.8665133082853365,0.8559832762797824,0.8432954993773134,0.831399148703701,0.821268428761042,0.9078359679594706,0.9165793252507578,0.9243751229829171,0.9291124066947238,0.9332725631259747,0.9374554664875407,0.9410017589449049,0.9983669636166193,1.0,0.9981905984392586,0.9959344329732103,0.9931635832358554,0.9901925980245387,0.9869145636747679,0.6848075388990367,0.6836194400351145,0.6810715770169089,0.6763591002229706,0.6712500197528676,0.6686201575296166,0.667711458255461,-0.9285915361781131,-0.934439098741034,-0.9381550952689192,-0.9407071271984426,-0.943650017448089,-0.9455583161503627,-0.945909527112846,0.8879888446501777,0.8957489391585199,0.903409714258477,0.909029309771949,0.9142173973525334,0.9193017466543871,0.9239684633213573,0.9805970369784314,0.9874740432831492,0.9918629744257583,0.9924447843969734,0.9920356909127261,0.9910964187983272,0.9895519217147862,0.8833238612103176,0.8911535217983505,0.8984124133770259,0.9033502149942133,0.9083842659233793,0.9133217287730147,0.9182272611230998,0.9351958774572605,0.9355547214235791,0.9347351068620497,0.9334542924903089,0.9320499135689142,0.9316535307671369,0.9316910834929012,0.9845705314123273,0.9841025776195804,0.9809320605017456,0.9770408265019832,0.9728833700483789,0.9686296878469252,0.9636991267543373,0.9895784410566838,0.9913353902719714,0.9919055830497526,0.9916669344781455,0.9909874062681499,0.9900448338836776,0.9886854501500129
tegang_zonghe_zhishu_f20,0.8991463609758844,0.9951017979316354,0.6816831206713457,-0.9209114497520239,0.8798348854775576,0.9730982618514954,0.8751835438434575,0.9341943677505713,0.9838119107934549,0.9865165962100851,0.8743620517769146,0.8712260179071221,0.867464620624365,0.8593101430762052,0.8475543511938546,0.8337138272922643,0.8221810883594707,0.8130409394037723,0.9000913733062459,0.9088619556402171,0.9190056670381201,0.9246533569606912,0.9292170967683626,0.9332528808057037,0.937281019001295,0.9954644522736174,0.9981905984392586,1.0,0.9988450406438963,0.9968315564715491,0.9943580021717788,0.9914163618560902,0.6817604290449077,0.6796651177071649,0.6767030078381824,0.6709784834983543,0.6654502956860235,0.6613826340670093,0.6598530792337406,-0.9216098586623019,-0.9282511146876264,-0.9344075343492709,-0.9376828799208242,-0.9401979845265059,-0.9429596411502476,-0.9437545872084068,0.8806411553544543,0.8881893794777699,0.8970276128045953,0.9034968877966391,0.909343564186969,0.9143228668245741,0.9193131101333167,0.9740292854028257,0.981430717282458,0.9894174156303501,0.9918336130528245,0.9925819620802508,0.9924436633374365,0.9915505847401873,0.8760166478942109,0.8833439365772742,0.8926463295441973,0.8982668996703491,0.9034607239670945,0.9083812099675694,0.9133313426498408,0.9342875775773263,0.9352477338597422,0.9355615866826792,0.9348183632141615,0.9336849196947641,0.9326518886262436,0.9321094755141934,0.9839643650130129,0.9846108101247603,0.9840170630723427,0.9817175037018219,0.978445679337051,0.9746255464336415,0.9703817703077108,0.9868256909742964,0.9892318028570909,0.9912596800651755,0.9921748933346131,0.9922505553678804,0.9917459642322305,0.9906839206160399
tegang_zonghe_zhishu_f30,0.8933319672711217,0.9920400807121438,0.6792993078574638,-0.9160829770840818,0.8740304099324564,0.9682653821294958,0.8691284946084904,0.9333285680332148,0.9832157212429904,0.9834621016372547,0.8682970072996373,0.8651559658088002,0.8614073979600985,0.8531134713712786,0.8403875825431295,0.8259668622165616,0.814716960944071,0.8057573341798231,0.8942754597596373,0.9029899909206783,0.913448472404239,0.9199502974747921,0.9251529522569047,0.9290941399370342,0.9328936186060222,0.9924834207160219,0.9959344329732103,0.9988450406438963,1.0,0.9988172704787387,0.9968420372430437,0.9942573102612245,0.6792818231351117,0.6758983203439731,0.6716451920664898,0.665146802747754,0.6582146972798844,0.6532868366789313,0.6502785080211457,-0.9167897608487432,-0.9231404432888044,-0.9294393056641802,-0.9344643848734063,-0.9381280264179708,-0.9408378348859956,-0.9412681175552314,0.87486884435581,0.8822235707135859,0.8908516436439636,0.8977933993440066,0.9043206243514038,0.9093990854622874,0.9141668565183533,0.9692393422224768,0.977146192839757,0.9860628838337971,0.9898399939186682,0.9919336204803758,0.992513745231066,0.9923558671539002,0.8699708037539385,0.8772947298153476,0.8865797320137512,0.8928868105795439,0.8985264681856433,0.903222217683566,0.9080290736790467,0.9334442984345138,0.9347324502512839,0.9353792229073973,0.9350178194326172,0.9340308677015792,0.9327726079084023,0.931776779244213,0.9834504576827288,0.9848379613630152,0.9850066964045097,0.9837806984974015,0.9815353629828985,0.9782336040203843,0.9741796359233084,0.983809598472264,0.9865745744819451,0.9893141396096129,0.9912459518017851,0.9920792605561648,0.9921078503418512,0.9913842773469677
tegang_zonghe_zhishu_f40,0.8876858632403024,0.9887379564423119,0.6772978991813359,-0.9110160223470414,0.8680253259842723,0.9634338577495597,0.8627513790312465,0.9314542934319412,0.9823083007738681,0.9799496010178951,0.861941974867771,0.8588352944233296,0.8549044374584206,0.8459030620583021,0.8326066408078882,0.8181658970582437,0.806844391701736,0.7979950277495911,0.8886120481188526,0.897327244317676,0.9078743264547839,0.9143169122318595,0.9205212190552087,0.925008153971024,0.9287492055767668,0.9892231680434591,0.9931635832358554,0.9968315564715491,0.9988172704787387,1.0,0.9988201668349225,0.9967844078166107,0.6771971353479432,0.6735051085172641,0.668017009294584,0.660265770000355,0.6525214789231419,0.645955280866395,0.6419651743364119,-0.9118267360995147,-0.9190737922843168,-0.9248626527048576,-0.9298749019816815,-0.9354675487144213,-0.939473889886126,-0.9396646417514782,0.8688407601323537,0.8762678985980715,0.8847733399782488,0.8913540178114614,0.898502748148232,0.9041873306822003,0.9090672216872535,0.9644657451217693,0.9728359516216011,0.9823870639441054,0.9865508984168999,0.9899925260094397,0.9918424631942881,0.9924638550911132,0.8635930280256883,0.8710013530816217,0.8804592389868788,0.8864424584001562,0.8929012228695291,0.897982347615982,0.9026159749741335,0.9317120718894217,0.9338451055042496,0.9348441300275668,0.934665079073109,0.934022630061317,0.9328391207737439,0.9316075753932264,0.982621147337615,0.9846750251838712,0.9855442327406087,0.9847366166845753,0.9835289314487277,0.9812802999413459,0.9777963857225809,0.9803551817413918,0.9834857673024185,0.9866312966713812,0.9892993422939451,0.9911210004129494,0.9919231148156725,0.9918567541123514
tegang_zonghe_zhishu_f50,0.8823943191462823,0.9854118985305645,0.6757546559268515,-0.905230608343158,0.8616749016705987,0.9588487317372074,0.8565380955479337,0.9280189334366638,0.9812380539477802,0.9762488144793174,0.855629737473198,0.8521579573466291,0.848021042622744,0.8386931198727527,0.8254041040019433,0.8106649879141827,0.7992914860593597,0.7909785068169299,0.8833797534243077,0.8921741442773995,0.9027641923980457,0.9089970002573946,0.9150849099350047,0.9204758802895056,0.9247549376539456,0.985940510132573,0.9901925980245387,0.9943580021717788,0.9968420372430437,0.9988201668349225,1.0,0.9987598874245219,0.6756313894600221,0.6714508885730384,0.6655458394151009,0.6564790388603009,0.6473703624903206,0.6398543537717939,0.6341697725457675,-0.9061454371252242,-0.9145520015946877,-0.921217377331231,-0.92557542070881,-0.9312470835523805,-0.9372998164659782,-0.9385761287637684,0.8625993254373385,0.8706190870870321,0.879193328901578,0.885514091979375,0.8922595251293977,0.8984513473936651,0.9039221697860066,0.9599376628031971,0.9686630404359052,0.9787789241864983,0.9831292742346931,0.9868524501159905,0.9899732014938338,0.9918795991383604,0.8574303722551655,0.864972618814988,0.8745936883012267,0.8804872585768168,0.8865703207756778,0.8923907924866087,0.8973916262669331,0.9284400155238239,0.9321913024961084,0.9341394183543326,0.9341682547860679,0.9336261662112344,0.9327028369662689,0.9315692099246258,0.9816019039820989,0.9841793846272345,0.9856939493942312,0.985285826886595,0.9843941264383786,0.983144403506172,0.9807101954896376,0.9766874434174281,0.9801539697733319,0.9837180236121281,0.9867182872509908,0.9892115608587918,0.9909786604818116,0.9916935675803332
tegang_zonghe_zhishu_f60,0.8760708725051073,0.981746412738103,0.674496205868967,-0.8989841111655693,0.8543803732185294,0.9541145104176314,0.8490351669257569,0.9234794172347003,0.979857493841385,0.9719160013069011,0.8481064535327063,0.8445445509182217,0.8401975475233145,0.8310239329388767,0.8174190624942744,0.8024213601565656,0.791424916383594,0.7834631280388195,0.8771339849375721,0.8866674027440626,0.8975119427369379,0.9036024961930825,0.9096356884844706,0.9148554719274532,0.9201124168363656,0.9822689759650229,0.9869145636747679,0.9914163618560902,0.9942573102612245,0.9967844078166107,0.9987598874245219,1.0,0.6742504549252476,0.6700117573251315,0.6636850058877105,0.6543454195520373,0.6438420056859567,0.6347556901847337,0.6280068114297491,-0.899960058507315,-0.9091737110301628,-0.916948746169711,-0.9221135863329764,-0.9272586923974251,-0.9334987335161147,-0.936789437881635,0.8553484872543328,0.8637867986059523,0.8731139152803289,0.8794046398858596,0.8861033966131178,0.8918380850106186,0.8978734832859633,0.9551806035695707,0.9641790089074461,0.9747765998832303,0.9793853758775698,0.9833253132244271,0.9866800053842371,0.9899559653462081,0.849976579255454,0.8582099297857172,0.8681516681023801,0.8740451023890078,0.880188102185569,0.8856009406955563,0.8914304380323443,0.9239503713259324,0.9285436788823892,0.9323360691034547,0.933228236494461,0.9328805048754969,0.9320240410219225,0.9311762455943692,0.9802424054612774,0.9833011477726219,0.9853321515026247,0.9853874703092239,0.9849146572313071,0.9840347259474882,0.9826975011581546,0.9723869383548052,0.976224260516228,0.9801932954950175,0.983676545953463,0.9865083190119608,0.9890046537329252,0.9908134220330649
haiyun_BDI_f1,0.8085908055225436,0.6885411815482032,0.9986107098407877,-0.7145329801984804,0.8273396819589703,0.7299947696037211,0.8361082350288143,0.6998862269418681,0.6955931182630365,0.7426597476468036,0.8360167103720224,0.8362496427740638,0.8375827417940586,0.8397734261041948,0.8384376585071819,0.8317569185430199,0.822384811632045,0.8108352542014751,0.8082216314279828,0.8062887158139886,0.8078331822863983,0.8040555036174897,0.795525364431495,0.7806388856722184,0.760751794553161,0.6881889467380478,0.6848075388990367,0.6817604290449077,0.6792818231351117,0.6771971353479432,0.6756313894600221,0.6742504549252476,1.0,0.9535470832527528,0.8583077434432852,0.7499441824205756,0.663419406524529,0.6311785099226629,0.63161646892283,-0.7142820182468474,-0.7117585021051213,-0.7029428042790566,-0.6928821267965689,-0.6871356242613582,-0.6801684706569074,-0.6698138679851924,0.8275086521807596,0.8287563727826632,0.8335768143420849,0.832718181370075,0.8286842639685883,0.8194588325386689,0.8051363550690109,0.7302717657195694,0.7316353720453835,0.7336851232133278,0.7318178721152268,0.728998905977752,0.7256658349056067,0.7221470801662723,0.8362605273394021,0.8384086324628292,0.8433244185683473,0.8434516438844393,0.8395203164724012,0.8292984957334554,0.814214222201995,0.7011310519773254,0.709717965231871,0.7170665948774231,0.7218715205783341,0.7231960315545412,0.7253639783904372,0.7281704278037765,0.6957643721280412,0.69701269079407,0.697572939204849,0.695767060496294,0.6934206033454332,0.6891394822341488,0.6830665514400354,0.7422952831359492,0.7391267863168758,0.7363538234144978,0.7328277282596137,0.7277013523017257,0.7218432195720896,0.7152980650161669
haiyun_BDI_f10,0.8094572925756559,0.6876486387010009,0.9457455259577782,-0.7140786399114382,0.8216669208458991,0.7257606375856493,0.8297967342426735,0.6833971929289429,0.6899161289335652,0.740994170781133,0.8300390627620382,0.8310007305913002,0.8322688589169467,0.8333908207585512,0.8275718278433544,0.8160896741601614,0.8035042856575998,0.785358718918923,0.8088315296695784,0.8043929671842531,0.8034912630202774,0.80287009581354,0.799589180721665,0.7901283913547341,0.7747930121538497,0.6872184050160332,0.6836194400351145,0.6796651177071649,0.6758983203439731,0.6735051085172641,0.6714508885730384,0.6700117573251315,0.9535470832527528,1.0,0.9444031459234713,0.8445140576642042,0.7338758810646047,0.6513011970655401,0.6233735983832597,-0.714044578308981,-0.712603465190227,-0.708165861139965,-0.6981186486252944,-0.6888302158384922,-0.6837834395458064,-0.6747304026893606,0.8215785986809456,0.8212686864382627,0.823318481024982,0.8270516978073585,0.8277835369671381,0.8231089043123722,0.8138382057223443,0.7259821255193374,0.727714476391855,0.7298296191019169,0.7284727967013519,0.7266156494681512,0.7234618295251934,0.7204478502367527,0.8295836740721316,0.8293753458245465,0.8333351334496673,0.8365821396387986,0.8380075793415249,0.833442202593028,0.8232930808642797,0.6844677989505987,0.696191399094919,0.705540770206866,0.7124218023398355,0.7165971212379326,0.7181038726981889,0.7206040149318839,0.6901711320236531,0.6917701320730796,0.6926401248690282,0.6921804535499123,0.6904917125786416,0.6881767440744804,0.6837630780597688,0.7405881113071933,0.736756821174711,0.7334764219337468,0.7310417873566206,0.7273961080138651,0.7223642246199078,0.7165139508151103
haiyun_BDI_f20,0.8106939831437213,0.6860249372179358,0.8481085340372216,-0.7124139914322503,0.81508626908691,0.7198952614772512,0.8220382214497777,0.6655353918918812,0.6825538909807547,0.7378301212479411,0.8221980376609908,0.8228506935588896,0.8233846466105432,0.8199891807963344,0.8088051849170083,0.7934905392938492,0.773495856734642,0.7543809541665747,0.8098789991990916,0.8036465197386251,0.7997496636128503,0.7964333832194816,0.7971599608781053,0.7935796518841477,0.7843913999250495,0.6855383445831026,0.6810715770169089,0.6767030078381824,0.6716451920664898,0.668017009294584,0.6655458394151009,0.6636850058877105,0.8583077434432852,0.9444031459234713,1.0,0.9430144143631494,0.8409715701816487,0.7280754121161807,0.6438927949092104,-0.7123303810180202,-0.7114796527281407,-0.7085001642659946,-0.7030143131401864,-0.6936049122129145,-0.6847644426007458,-0.6780735499033135,0.8148125085929854,0.8130509165139675,0.8131353736059556,0.8140903440522602,0.8201092053766279,0.8207377780220997,0.8164979150318704,0.7201438306675565,0.7215881933797341,0.7241558921807552,0.7224442680251795,0.7212254195849274,0.719131086266371,0.7163421356145008,0.82189543273957,0.8202514099766413,0.821408318374484,0.8236327390729573,0.8288978353745918,0.830345013948415,0.826633530089355,0.6664795600388159,0.6759335150879042,0.6888757307964494,0.6976905943805229,0.7046612974688132,0.708928856785452,0.7104394130240045,0.682684746573029,0.68414730929159,0.6852858955065119,0.6850272349565979,0.6847767595495862,0.6833796034555205,0.6812982848487689,0.7373086182820814,0.7330702520858114,0.7289769166571374,0.7261644821381434,0.7238324672315606,0.7204445674747273,0.7158220895899599
haiyun_BDI_f30,0.8089528023880758,0.6816487166134854,0.7401188212064607,-0.7064685776912327,0.8044966152225158,0.711165330212573,0.8093127628641019,0.643636750353744,0.6742814536935984,0.7322460819266421,0.8092531071266164,0.8085877058153178,0.8062339675829289,0.7979330024906673,0.7829383385499273,0.7597646047270752,0.7384688699996417,0.724542492496559,0.8083670456696584,0.8018865602912715,0.7962184499901057,0.7895416179569771,0.7878931989508544,0.7882054209010727,0.7851239652599528,0.6811129279877525,0.6763591002229706,0.6709784834983543,0.665146802747754,0.660265770000355,0.6564790388603009,0.6543454195520373,0.7499441824205756,0.8445140576642042,0.9430144143631494,1.0,0.9415360368622239,0.8369057961180987,0.7212283966346759,-0.706498711107917,-0.7081472221393257,-0.7052574879802731,-0.7010429961604315,-0.6965649718501037,-0.6878203160295656,-0.6771277131834168,0.8045844919932661,0.8028796387287945,0.8014707542434014,0.8001705129500755,0.8039956139122307,0.8097480421010678,0.8110185056213699,0.7113951005730149,0.7129332898941844,0.7153499973623973,0.7133579078325653,0.7118230763941124,0.7102148749884633,0.7087034707750199,0.8093588549702134,0.8088190420420045,0.8088959277064312,0.8079760733449738,0.8125407753291602,0.817759439045753,0.8203326664392641,0.644476978629111,0.654497821556723,0.6651460081376721,0.677279371557694,0.6861131595510725,0.6930970630715133,0.6975597737659074,0.6741863823329678,0.6739633800803413,0.6746659915213438,0.6741545616201534,0.6741021583617026,0.6742630469712273,0.67327334219303,0.7316191414846278,0.7262894365454888,0.7217483561889859,0.7182481792375263,0.7155172288422413,0.7135884127457139,0.7108519430634997
haiyun_BDI_f40,0.8016852645732692,0.6779088082135387,0.6587972306883977,-0.6992665637451642,0.7884129586798229,0.7012209260605267,0.7917958418358243,0.6265507202478311,0.6666072879200347,0.7267212665944202,0.7911535667521536,0.7882469750168262,0.7838608223783553,0.7720527289133875,0.7493231448916011,0.7246341629928064,0.7081851334220078,0.7033717569892346,0.8017721746842845,0.7999069627434174,0.7943001770832376,0.7853394346430662,0.7803586190533748,0.7781530148172978,0.7789680309793826,0.6772240081267162,0.6712500197528676,0.6654502956860235,0.6582146972798844,0.6525214789231419,0.6473703624903206,0.6438420056859567,0.663419406524529,0.7338758810646047,0.8409715701816487,0.9415360368622239,1.0,0.939932208274087,0.8324047820245803,-0.6995039894130108,-0.7019683805516984,-0.701558542715984,-0.6972268963369577,-0.6940882245481241,-0.6904499345239872,-0.6796271693682622,0.788838595936442,0.7919827655020188,0.7908875195018046,0.787990799682991,0.7893585395664039,0.7928594438318542,0.7991817955205724,0.7016389747770498,0.7039037064195653,0.7064441073603055,0.7036630330680003,0.701732164208054,0.6997050632884606,0.6986248966257479,0.7924553537343737,0.7957102558184952,0.7971755718432204,0.794732321638771,0.7961316711041221,0.8005499113107067,0.8068489880420179,0.6264501474400763,0.6315565873268677,0.6425381796119769,0.652200342092082,0.664355357343278,0.6731270208168029,0.6802650497036058,0.6665634978854064,0.6649963411627877,0.6635988078618336,0.6621831533919136,0.6616951153952843,0.661961219767018,0.662525624785853,0.7261078706851464,0.7198573752229981,0.7140363191561714,0.7099926915022006,0.7064659193679319,0.7040286268584958,0.7028590432601894
haiyun_BDI_f50,0.7911854147969579,0.6759212653667639,0.630871796445794,-0.6912083519751498,0.7716050408415017,0.691016040578663,0.7718334796293762,0.6184610872834727,0.657499855951684,0.7208109195578076,0.770774444963705,0.7665912627267906,0.7604433478614213,0.7412720562144073,0.7171906038875169,0.6971454258597053,0.6896132570118758,0.6873844945173586,0.7917846785856909,0.7947863350616691,0.7944433270169342,0.7850674070437101,0.7774294093341041,0.7716586868057114,0.7697682107834961,0.6752690104991567,0.6686201575296166,0.6613826340670093,0.6532868366789313,0.645955280866395,0.6398543537717939,0.6347556901847337,0.6311785099226629,0.6513011970655401,0.7280754121161807,0.8369057961180987,0.939932208274087,1.0,0.9382061068939161,-0.6915711572537401,-0.6957948224470232,-0.6963688028846582,-0.6943478683664258,-0.6910969278620891,-0.6888171132077049,-0.6827328474146943,0.7723958005806467,0.7781985931596352,0.7822324039589806,0.7794149508973551,0.7787354575312915,0.7795215561661403,0.7834005128354331,0.6916733249327469,0.6957699002107252,0.6992557879574779,0.6959585375868619,0.6929187463130589,0.6903305179391286,0.6886651474775822,0.772899146669528,0.7805963767070246,0.7864523138055095,0.7849423501411972,0.7844319983101352,0.7854726145501697,0.7907374117319306,0.617949377860086,0.6156155165768582,0.6204330182473532,0.6301584475875387,0.6395879414919409,0.651538547158369,0.6605707338002128,0.6576876934276134,0.6583055114551196,0.6554392838493422,0.6513942303782723,0.6496475416854246,0.6491870174400967,0.6496229612713416,0.7204574212320144,0.7156050509922033,0.7087810709586321,0.7031206200654487,0.6988254580107472,0.695362542283093,0.6934732549588086
haiyun_BDI_f60,0.7757025147677239,0.6735386748777251,0.6334142530538674,-0.6855773132400862,0.75054550719664,0.6806731393001856,0.7501035474020199,0.6172788930352778,0.6486271887911681,0.713307368894633,0.7484969499768759,0.7413040270025449,0.7314083432289201,0.7109612272480699,0.6915687805008657,0.6804399755992125,0.6755713832140608,0.6696127835963971,0.7770889918226547,0.7856022772058423,0.7905470027910798,0.7865516709624074,0.7782360493430022,0.7697553501331014,0.7641751945431202,0.6730117542791192,0.667711458255461,0.6598530792337406,0.6502785080211457,0.6419651743364119,0.6341697725457675,0.6280068114297491,0.63161646892283,0.6233735983832597,0.6438927949092104,0.7212283966346759,0.8324047820245803,0.9382061068939161,1.0,-0.685793265329637,-0.6883113359154717,-0.6909077859995582,-0.689892953975501,-0.6889118444361199,-0.6864787422069717,-0.681692302071203,0.7523365537885481,0.7629219188040629,0.7699554967918314,0.772264331423795,0.7713857962520111,0.7700170846309999,0.7710907242318122,0.6814356391078655,0.6867345422275792,0.6922580648662786,0.6899640532550082,0.6862599803492841,0.6825135360601011,0.6801909796266236,0.7516101068387255,0.7622971963468872,0.7728800520455663,0.7757622389738769,0.7759015856349496,0.7749624910033464,0.7766818128245546,0.6161094188909809,0.6087478766556293,0.6055296703964572,0.6089250896900898,0.6182937452056231,0.6273543997278328,0.639696951326776,0.6489272844153675,0.6500822609996416,0.6496807761792944,0.644119673990869,0.6395557610048186,0.6376628238593024,0.6372115934449565,0.713258785467258,0.7109152487687639,0.7057534344675301,0.6989314874603201,0.6929266281192308,0.68860112794304,0.6854819582535246
meiyuan_zhishu_f1,-0.8918323519199588,-0.9348167446399503,-0.7140199608952186,0.9989379012558471,-0.9206537948074982,-0.9548461771369501,-0.9099602046580845,-0.9663673651856363,-0.8932813696865608,-0.9443022187491715,-0.9094683886631143,-0.9072103199898164,-0.9042215732622833,-0.8985023907608828,-0.8898068739490039,-0.8775628330005473,-0.8640152141458978,-0.852232465950718,-0.8919379856986221,-0.8918932500689025,-0.8894104644930508,-0.8880675135219481,-0.8891364520576415,-0.8912047657477875,-0.8938700392305057,-0.9342876196176807,-0.9285915361781131,-0.9216098586623019,-0.9167897608487432,-0.9118267360995147,-0.9061454371252242,-0.899960058507315,-0.7142820182468474,-0.714044578308981,-0.7123303810180202,-0.706498711107917,-0.6995039894130108,-0.6915711572537401,-0.685793265329637,1.0,0.9902632878299862,0.9801387719210511,0.97382368030467,0.9663230013586181,0.957033407215599,0.9462235839042854,-0.9212382927351135,-0.9247974640556834,-0.9248088507432097,-0.9254590572193018,-0.9282814537838203,-0.930901735626754,-0.9339260021802038,-0.9547550354939294,-0.9526672681993112,-0.9476782348561541,-0.943325781565794,-0.9386793159182695,-0.9324183126759505,-0.9252792975335459,-0.9104214549183799,-0.9133064376105695,-0.9146665417079335,-0.9168815277630996,-0.9205687791677881,-0.9242275110678226,-0.9283572988334865,-0.9666306214008795,-0.9670334901928386,-0.9649117219323743,-0.960960083931728,-0.9580355586735336,-0.9549375782455507,-0.9497314461197651,-0.8927061274536241,-0.8871038537903946,-0.8797349800153333,-0.8745167065630526,-0.8687911296865443,-0.8615152719379722,-0.8527282566317343,-0.9438580708080103,-0.9395859247085135,-0.9341960704390865,-0.9290326468748102,-0.9234263422670812,-0.9182742020123549,-0.9137373501330284
meiyuan_zhishu_f10,-0.8884052582651261,-0.938309142711614,-0.7111291024666877,0.9891899729308912,-0.9120677692551102,-0.9534653247079631,-0.9012239177394781,-0.9630202110706275,-0.8978663739826562,-0.9471453260422743,-0.9006328341914727,-0.8983848626650788,-0.8957032954597909,-0.8883389455359506,-0.8763776713964745,-0.8617792691421744,-0.8491072348069069,-0.8403500596179433,-0.8886397597733797,-0.8906701219892114,-0.8908724635959778,-0.8883903275416871,-0.8882747872893695,-0.8898414325985419,-0.8923118998256323,-0.938022620000342,-0.934439098741034,-0.9282511146876264,-0.9231404432888044,-0.9190737922843168,-0.9145520015946877,-0.9091737110301628,-0.7117585021051213,-0.712603465190227,-0.7114796527281407,-0.7081472221393257,-0.7019683805516984,-0.6957948224470232,-0.6883113359154717,0.9902632878299862,1.0,0.9893380923292091,0.9798894684295661,0.9734348929130897,0.9656500247187394,0.9570806466087435,-0.9127640874608401,-0.9182343539177042,-0.9221614991296045,-0.9222616697988159,-0.9248636855320678,-0.9281770513644252,-0.9314081648851795,-0.9535325547531353,-0.9537974113051968,-0.951471482369934,-0.9470953140674313,-0.9438657479016184,-0.9396613482403057,-0.9336471513813466,-0.9018258006063342,-0.9070927880390589,-0.9107536995997902,-0.9123753111509745,-0.9163534153578101,-0.9204681800026844,-0.9248516144075425,-0.963402218194471,-0.9659794334957695,-0.9671716361131062,-0.9657375167045624,-0.9625712907053204,-0.9609007971091766,-0.9571041097156543,-0.8973955604135,-0.8929535415887631,-0.8871190028733694,-0.8816691183404691,-0.8778013264955871,-0.8726849825675818,-0.865601519302457,-0.9468577574908584,-0.9436615811801469,-0.939159903688598,-0.9348723369716271,-0.9305962688188845,-0.9255098849988582,-0.9207906948958114
meiyuan_zhishu_f20,-0.8849901903602616,-0.941235916289762,-0.7019951966597543,0.9792377989854621,-0.9030862678286112,-0.9530245387122985,-0.8929059557650229,-0.9574733501041224,-0.9029749406305008,-0.948988263044662,-0.8922729465192526,-0.889701744699207,-0.8857522968432173,-0.875335561503492,-0.8611655190211315,-0.8470055806494754,-0.8372321358340382,-0.8282185253431511,-0.8853106461604651,-0.8879750033739029,-0.890829865247388,-0.8900620105773658,-0.8882114383992995,-0.8883015008294645,-0.8900236473806854,-0.9409346481086971,-0.9381550952689192,-0.9344075343492709,-0.9294393056641802,-0.9248626527048576,-0.921217377331231,-0.916948746169711,-0.7029428042790566,-0.708165861139965,-0.7085001642659946,-0.7052574879802731,-0.701558542715984,-0.6963688028846582,-0.6909077859995582,0.9801387719210511,0.9893380923292091,1.0,0.9895126466095534,0.9798621670259203,0.973256812591319,0.9657364427989377,-0.9038027069516825,-0.9098898789354581,-0.9162786285570542,-0.919850857011398,-0.9213427341403109,-0.9242841024411029,-0.927939447220628,-0.9530363506711643,-0.9532208800676913,-0.9538776379546293,-0.9510090332827098,-0.9474013364555051,-0.9446720167260356,-0.9407594725682339,-0.8934953393021324,-0.8986741814502556,-0.9053718152009055,-0.9084421200596092,-0.9113504483714601,-0.9156016836224219,-0.9202405287689449,-0.957988718243157,-0.9622533537896047,-0.965719147031389,-0.9677116145637912,-0.9669666858618963,-0.9646930196845979,-0.9627052881784774,-0.9024559702722565,-0.8977968294093323,-0.893026704868561,-0.8885457955351824,-0.8840238763150576,-0.8807800477196802,-0.8759192876290876,-0.9488153546212834,-0.9465908143170644,-0.9433343677326457,-0.9396831835286016,-0.9360782504953333,-0.9322469364227124,-0.927359278621215
