84265,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-27
85311,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3840,-,全国,,2016-07-05
85312,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,4040,-,全国,,2016-07-05
85328,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3840,-,全国,,2016-06-30
85331,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,4040,-,全国,,2016-06-30
85353,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3840,-,全国,,2016-07-01
85355,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,4040,-,全国,,2016-07-01
85365,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3840,-,全国,,2016-06-29
85366,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,4040,-,全国,,2016-06-29
85395,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3840,-,全国,,2016-07-04
85396,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,4040,-,全国,,2016-07-04
86110,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-02
86111,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-03-02
86118,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-03-02
86133,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-01
86138,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-03-01
86139,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-03-01
86153,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-29
86154,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-02-29
86161,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-29
86170,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-04
86181,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3600,-100,全国,,2016-03-04
86182,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-03-04
86207,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-26
86211,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-24
86226,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-02-26
86227,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-26
86229,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-02-24
86230,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-24
86231,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-01
86232,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3750,-,全国,,2016-02-01
86234,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-25
86240,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-03
86255,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-01
86257,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-02-25
86258,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-25
86265,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3700,-,全国,,2016-03-03
86266,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-03-03
86275,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-02
86305,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3750,-,全国,,2016-02-02
86306,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-02
86307,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-27
86308,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3800,-,全国,,2016-01-27
86319,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-02-01
86326,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-25
86333,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-26
86335,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-27
86341,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-28
86342,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3750,-50,全国,,2016-01-28
86343,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3750,-,全国,,2016-02-01
